latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,7200,Europe/Berlin,GMT+2

time,weather_code (wmo code),relative_humidity_2m_mean (%),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),rain_sum (mm),snowfall_sum (cm)
2022-11-18,71,81,-0.7,-5.7,30946.62,13939.04,0.20,0.35
2022-11-19,71,85,-2.1,-6.5,30769.33,19374.86,0.00,0.63
2022-11-20,71,88,-1.2,-5.4,30594.85,10257.08,0.00,0.42
2022-11-21,71,88,-1.5,-5.1,30422.90,17528.96,0.00,0.14
2022-11-22,3,90,-0.5,-5.2,30253.72,1989.86,0.00,0.00
2022-11-23,3,93,1.9,-1.7,30087.54,24416.27,0.00,0.00
2022-11-24,3,96,0.8,-2.4,29924.60,17235.75,0.00,0.00
2022-11-25,53,98,3.3,0.7,29765.13,3408.46,2.80,0.00
2022-11-26,55,95,6.6,4.2,29609.39,7200.00,2.40,0.00
2022-11-27,3,93,5.0,2.0,29457.62,22773.80,0.00,0.00
2022-11-28,3,85,3.9,-0.6,29310.10,5647.24,0.00,0.00
2022-11-29,51,88,3.9,0.3,29167.06,1296.03,0.30,0.00
