,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,humidity_brooklyn,temperature_brooklyn,feels_like_brooklyn,rain_brooklyn,snowfall_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
3507,2025-02-19,0,75,-6.4,-10.5,0.0,0.0,8.944936111111112,10.207433333333334,Wednesday,Sunny,3,71,-11.5,-15.4,0.0,0.0,9.73456388888889,10.86422222222222,2025-02,2025,2,winter,Wednesday,Cloudy,False,True,False,0.8763158983268184,0.896020321544724,True,True,False,False
3508,2025-02-20,3,75,-3.4,-8.2,0.0,0.0,9.030358333333334,10.273680555555556,Thursday,Cloudy,3,80,-12.3,-16.1,0.0,0.0,9.548511111111113,10.907194444444444,2025-02,2025,2,winter,Thursday,Cloudy,False,False,False,0.8789798635942707,0.8754323726184808,True,True,False,False
3509,2025-02-21,3,84,2.2,-1.3,0.0,0.0,4.584472222222222,10.340388888888889,Friday,Cloudy,3,45,-9.3,-13.6,0.0,0.0,9.962361111111113,10.950505555555557,2025-02,2025,2,winter,Friday,Cloudy,False,False,False,0.4433558806621285,0.9097626644330475,False,True,False,False
3510,2025-02-22,3,73,3.9,-0.1,0.0,0.0,9.151755555555557,10.40750277777778,Saturday,Cloudy,3,45,-8.0,-12.1,0.0,0.0,9.994658333333332,10.994119444444443,2025-02,2025,2,winter,Saturday,Cloudy,False,False,True,0.8793421199076199,0.9090912995659548,True,True,False,False
3511,2025-02-23,3,87,6.3,3.6,0.0,0.0,3.263413888888889,10.47496388888889,Sunday,Cloudy,3,49,-6.6,-10.8,0.0,0.0,9.998658333333331,11.037997222222222,2025-02,2025,2,winter,Sunday,Cloudy,False,False,True,0.3115441660233779,0.9058399030218595,False,True,False,False
3512,2025-02-24,3,83,5.9,2.8,0.0,0.0,8.207180555555555,10.542719444444444,Monday,Cloudy,71,50,-4.0,-8.2,0.0,0.07,9.095416666666669,11.082105555555556,2025-02,2025,2,winter,Monday,Light Snow,False,False,False,0.7784690277308274,0.8207300157060007,False,True,False,False
3513,2025-02-25,53,89,8.3,6.2,4.0,0.0,6.2899972222222225,10.610708333333337,Tuesday,Drizzle,73,63,-3.3,-7.4,0.4,1.33,3.4951250000000003,11.126405555555555,2025-02,2025,2,winter,Tuesday,Snow,False,False,False,0.5927971087907785,0.31412885163572346,False,False,True,False
3514,2025-02-26,53,95,5.8,3.3,3.9,0.0,1.0286694444444444,10.678888888888888,Wednesday,Drizzle,73,87,-11.3,-15.3,0.0,2.87,0.6795333333333334,11.170863888888888,2025-02,2025,2,winter,Wednesday,Snow,False,False,False,0.09632738528769119,0.06083086680603386,False,False,True,False
3515,2025-02-27,51,89,6.1,3.5,1.0,0.0,5.10655,10.7472,Thursday,Light Drizzle,73,69,-7.8,-11.6,0.1,0.84,7.715569444444444,11.215438888888889,2025-02,2025,2,winter,Thursday,Snow,False,False,False,0.47515166741104664,0.687941820278495,False,False,True,False
3516,2025-02-28,61,96,3.4,0.4,3.5,0.0,0.0,10.815600000000002,Friday,Light Rain,73,89,-10.1,-13.9,0.1,1.54,6.301838888888889,11.2601,2025-02,2025,2,winter,Friday,Snow,False,False,False,0.0,0.5596610055762283,False,False,True,False
3517,2025-03-01,51,88,3.4,0.1,0.2,0.0,1.9110527777777775,10.884027777777778,Saturday,Light Drizzle,3,51,-9.2,-13.2,0.0,0.0,9.942966666666669,11.304816666666666,2025-03,2025,3,spring,Saturday,Cloudy,False,False,True,0.1755832323103426,0.8795336501107938,False,True,False,False
3518,2025-03-02,3,85,3.5,0.1,0.0,0.0,3.145825,10.952444444444446,Sunday,Cloudy,73,62,-7.4,-11.6,0.0,0.98,9.027572222222222,11.34955,2025-03,2025,3,spring,Sunday,Snow,False,False,True,0.28722583492269604,0.7954123487030077,False,False,False,False
3519,2025-03-03,3,73,5.5,2.0,0.0,0.0,9.743722222222225,11.0208,Monday,Cloudy,73,86,-16.9,-21.1,0.0,1.68,1.3320416666666668,11.394266666666669,2025-03,2025,3,spring,Monday,Snow,False,False,False,0.884121136598271,0.11690455433726903,True,False,False,False
3520,2025-03-04,3,69,4.8,1.2,0.0,0.0,9.865708333333334,11.089041666666668,Tuesday,Cloudy,3,54,-16.4,-20.5,0.0,0.0,10.53437777777778,11.438933333333337,2025-03,2025,3,spring,Tuesday,Cloudy,False,False,False,0.889680878645209,0.9209230852915578,True,True,False,False
3521,2025-03-05,3,62,6.8,3.0,0.0,0.0,9.971158333333332,11.15712777777778,Wednesday,Cloudy,3,51,-9.8,-13.9,0.0,0.0,9.990749999999998,11.483519444444443,2025-03,2025,3,spring,Wednesday,Cloudy,False,False,False,0.8937029791120072,0.8700076704126952,True,True,False,False
3522,2025-03-06,2,67,7.6,4.7,0.0,0.0,10.082841666666669,11.225008333333331,Thursday,Partly Cloudy,75,63,-6.8,-10.7,0.0,2.73,5.741533333333334,11.52798888888889,2025-03,2025,3,spring,Thursday,Heavy Snow,False,False,False,0.8982480339658252,0.4980516019465667,True,False,False,False
3523,2025-03-07,3,69,8.5,6.0,0.0,0.0,10.168694444444446,11.292638888888888,Friday,Cloudy,75,86,-8.3,-12.5,0.1,32.2,0.4346833333333333,11.57231111111111,2025-03,2025,3,spring,Friday,Heavy Snow,False,False,False,0.9004710541527792,0.03756236149890351,True,False,False,False
3524,2025-03-08,3,63,8.7,5.5,0.0,0.0,10.250405555555556,11.36003611111111,Saturday,Cloudy,75,91,-6.9,-10.4,0.1,4.55,0.0,11.616563888888887,2025-03,2025,3,spring,Saturday,Heavy Snow,False,False,True,0.902321564412085,0.0,True,False,False,False
3525,2025-03-09,3,72,8.3,5.9,0.0,0.0,10.320155555555557,11.427713888888889,Sunday,Cloudy,75,95,-5.5,-9.0,0.0,13.37,0.0,11.661069444444443,2025-03,2025,3,spring,Sunday,Heavy Snow,False,False,True,0.9030813735711213,0.0,True,False,False,False
3526,2025-03-10,3,77,7.5,5.2,0.0,0.0,10.390130555555556,11.495755555555556,Monday,Cloudy,71,66,-5.5,-9.0,0.0,0.35,8.648433333333333,11.705822222222222,2025-03,2025,3,spring,Monday,Light Snow,False,False,False,0.9038231985138476,0.7388146829118273,True,False,False,False
3527,2025-03-11,3,88,4.8,2.6,0.0,0.0,8.035458333333334,11.564116666666669,Tuesday,Cloudy,3,81,-7.3,-11.0,0.0,0.0,6.156861111111112,11.750797222222223,2025-03,2025,3,spring,Tuesday,Cloudy,False,False,False,0.6948614031623687,0.5239526301643364,False,False,False,False
3528,2025-03-12,53,86,5.3,2.8,2.0,0.0,2.199188888888889,11.632752777777778,Wednesday,Drizzle,3,76,-8.9,-12.5,0.0,0.0,10.685588888888889,11.795958333333331,2025-03,2025,3,spring,Wednesday,Cloudy,False,False,False,0.1890514593493324,0.9058686532227965,False,True,True,False
3529,2025-03-13,51,80,4.4,1.3,0.2,0.0,4.259594444444445,11.701619444444445,Thursday,Light Drizzle,2,74,-8.5,-12.0,0.0,0.0,10.750675,11.841280555555556,2025-03,2025,3,spring,Thursday,Partly Cloudy,False,False,False,0.3640175160940449,0.9078980055882656,False,True,False,False
3530,2025-03-14,51,79,4.4,1.6,0.6,0.0,10.203563888888889,11.770680555555554,Friday,Light Drizzle,3,50,-7.3,-11.4,0.0,0.0,10.816613888888888,11.88673611111111,2025-03,2025,3,spring,Friday,Cloudy,False,False,False,0.8668626967429667,0.909973418083882,True,True,False,False
3531,2025-03-15,51,85,3.9,0.6,0.6,0.0,3.77225,11.839894444444443,Saturday,Light Drizzle,73,66,-8.1,-12.0,0.0,1.12,10.800441666666666,11.932288888888888,2025-03,2025,3,spring,Saturday,Snow,False,False,True,0.3186050363624676,0.9051441653180073,False,True,False,False
3532,2025-03-16,51,77,3.4,-0.0,0.2,0.0,9.66207222222222,11.909213888888887,Sunday,Light Drizzle,3,66,-7.4,-11.0,0.0,0.0,10.883416666666667,11.977913888888889,2025-03,2025,3,spring,Sunday,Cloudy,False,False,True,0.811310663522198,0.9086237192573647,True,True,False,False
3533,2025-03-17,51,62,2.5,-2.0,0.4,0.0,10.72375,11.97860277777778,Monday,Light Drizzle,3,52,-5.4,-9.0,0.0,0.0,10.989127777777778,12.023580555555556,2025-03,2025,3,spring,Monday,Cloudy,False,False,False,0.8952421412532577,0.9139646652677181,True,True,False,False
3534,2025-03-18,0,53,1.6,-2.2,0.0,0.0,10.818305555555556,12.04802222222222,Tuesday,Sunny,0,50,-6.5,-10.7,0.0,0.0,11.102208333333332,12.069263888888887,2025-03,2025,3,spring,Tuesday,Sunny,True,True,False,0.8979320718384393,0.919874520562448,True,True,False,False
3535,2025-03-19,0,52,3.6,0.1,0.0,0.0,10.904497222222222,12.117422222222222,Wednesday,Sunny,0,48,-6.0,-10.1,0.0,0.0,11.190852777777778,12.114930555555556,2025-03,2025,3,spring,Wednesday,Sunny,True,True,False,0.8999023903140382,0.9237240549138745,True,True,False,False
3536,2025-03-20,3,65,6.5,3.7,0.0,0.0,10.972772222222224,12.186772222222222,Thursday,Cloudy,0,48,-5.2,-9.0,0.0,0.0,11.25082777777778,12.16055,2025-03,2025,3,spring,Thursday,Sunny,True,False,False,0.9003837949981288,0.9251907008957472,True,True,False,False
3537,2025-03-21,1,62,8.8,5.7,0.0,0.0,11.01479722222222,12.256027777777778,Friday,Mainly Sunny,3,37,-2.8,-6.6,0.0,0.0,11.244602777777777,12.2061,2025-03,2025,3,spring,Friday,Cloudy,False,False,False,0.8987248904733951,0.9212281382077632,True,True,False,False
3538,2025-03-22,0,60,8.5,3.9,0.0,0.0,11.14873888888889,12.325144444444444,Saturday,Sunny,3,36,2.9,-0.5,0.0,0.0,10.26441111111111,12.251544444444445,2025-03,2025,3,spring,Saturday,Cloudy,False,True,True,0.904552391993603,0.8378054830275365,True,True,False,False
3539,2025-03-23,3,65,9.5,5.9,0.0,0.0,9.013622222222224,12.394086111111111,Sunday,Cloudy,73,46,4.0,0.9,0.0,0.49,9.883719444444443,12.29686111111111,2025-03,2025,3,spring,Sunday,Snow,False,False,True,0.7272518636240269,0.8037595411656543,False,True,False,False
3540,2025-03-24,3,78,10.2,8.6,0.0,0.0,6.813016666666667,12.462808333333331,Monday,Cloudy,75,92,0.6,-2.0,2.5,10.78,1.207361111111111,12.34201388888889,2025-03,2025,3,spring,Monday,Heavy Snow,False,False,False,0.5466678524168912,0.09782529188352791,False,False,False,True
3541,2025-03-25,3,80,8.8,6.5,0.0,0.0,10.98297222222222,12.531269444444444,Tuesday,Cloudy,73,93,-1.4,-4.2,0.0,2.24,1.8862694444444443,12.386975,2025-03,2025,3,spring,Tuesday,Snow,False,False,False,0.8764453011655065,0.15227845736706858,True,False,False,False
3542,2025-03-26,51,80,7.9,5.1,0.8,0.0,0.4848277777777778,12.599425,Wednesday,Light Drizzle,73,78,-0.6,-3.4,0.1,1.26,7.3911,12.431716666666668,2025-03,2025,3,spring,Wednesday,Snow,False,False,False,0.03848015110036988,0.5945357506270922,False,False,False,False
3543,2025-03-27,3,84,6.3,3.9,0.0,0.0,6.778013888888888,12.667236111111112,Thursday,Cloudy,71,66,-6.2,-10.5,0.0,0.35,9.39561111111111,12.476205555555554,2025-03,2025,3,spring,Thursday,Light Snow,False,False,False,0.5350823044139462,0.7530824231192087,False,False,False,False
3544,2025-03-28,3,79,7.7,5.2,0.0,0.0,11.622480555555557,12.734716666666667,Friday,Cloudy,73,81,-6.0,-9.4,0.0,1.4,8.24596388888889,12.520516666666667,2025-03,2025,3,spring,Friday,Snow,False,False,False,0.9126611026987034,0.6585961353210043,True,False,False,False
3545,2025-03-29,3,75,8.9,6.1,0.0,0.0,9.463388888888888,12.802338888888888,Saturday,Cloudy,73,77,-7.0,-10.4,0.0,1.96,9.699505555555556,12.564944444444444,2025-03,2025,3,spring,Saturday,Snow,False,False,True,0.7391921875386485,0.7719497367013163,False,False,False,False
3546,2025-03-30,71,82,5.8,2.2,7.1,0.21,6.0129527777777785,12.870183333333337,Sunday,Light Snow,71,80,-9.1,-12.7,0.0,0.63,11.732175,12.609494444444444,2025-03,2025,3,spring,Sunday,Light Snow,False,False,True,0.4672002427661178,0.9304239001563637,False,True,True,False
3547,2025-03-31,51,81,7.2,3.8,1.1,0.0,5.952175,12.938213888888887,Monday,Light Drizzle,1,52,-6.3,-9.9,0.0,0.0,11.759102777777777,12.654130555555556,2025-03,2025,3,spring,Monday,Mainly Sunny,False,False,False,0.46004611232402215,0.9292699112081759,False,True,True,False
3548,2025-04-01,3,73,8.0,4.8,0.0,0.0,10.843438888888889,13.006388888888887,Tuesday,Cloudy,1,37,-2.6,-5.9,0.0,0.0,11.786052777777778,12.698830555555556,2025-04,2025,4,spring,Tuesday,Mainly Sunny,False,False,False,0.8337009589304403,0.9281211152645508,True,True,False,False
3549,2025-04-02,1,75,8.4,5.4,0.0,0.0,11.827941666666666,13.074672222222222,Wednesday,Mainly Sunny,1,54,-1.4,-4.5,0.0,0.0,11.812997222222222,12.74356388888889,2025-04,2025,4,spring,Wednesday,Mainly Sunny,False,False,False,0.9046453682076584,0.9269775178450647,True,True,False,False
3550,2025-04-03,0,68,10.4,8.1,0.0,0.0,11.865969444444444,13.14302222222222,Thursday,Sunny,3,51,-0.4,-3.5,0.0,0.0,11.8399,12.788308333333337,2025-04,2025,4,spring,Thursday,Cloudy,False,True,False,0.9028341612617428,0.9258378584084288,True,True,False,False
3551,2025-04-04,3,71,12.6,11.2,0.0,0.0,11.903255555555557,13.2114,Friday,Cloudy,71,48,2.1,-0.9,0.0,0.28,9.0,12.833030555555556,2025-04,2025,4,spring,Friday,Light Snow,False,False,False,0.9009836622580164,0.701315247480947,True,False,False,False
3552,2025-04-05,3,62,6.7,2.6,0.0,0.0,11.386377777777778,13.279772222222222,Saturday,Cloudy,75,89,-0.7,-3.5,0.1,6.09,1.4285083333333333,12.87770277777778,2025-04,2025,4,spring,Saturday,Heavy Snow,False,False,True,0.8574226716572699,0.11092881688482653,True,False,False,False
3553,2025-04-06,3,58,3.6,-0.8,0.0,0.0,11.50381388888889,13.348086111111112,Sunday,Cloudy,75,84,2.0,-0.6,2.9,12.04,4.909952777777778,12.9223,2025-04,2025,4,spring,Sunday,Heavy Snow,False,False,True,0.8618324599594075,0.3799596649031347,True,False,False,True
3554,2025-04-07,3,57,7.3,3.5,0.0,0.0,6.9977,13.416311111111112,Monday,Cloudy,75,83,0.3,-2.2,0.9,2.73,9.3224,12.966788888888887,2025-04,2025,4,spring,Monday,Heavy Snow,False,False,False,0.5215815243136878,0.7189443801300931,False,False,False,False
3555,2025-04-08,3,62,8.3,5.4,0.0,0.0,9.002138888888888,13.484402777777778,Tuesday,Cloudy,73,61,3.0,0.3,0.4,0.35,10.0,13.011141666666669,2025-04,2025,4,spring,Tuesday,Snow,False,False,False,0.667596410255882,0.7685720635583476,False,False,False,False
3556,2025-04-09,51,56,9.4,6.0,0.1,0.0,7.644455555555556,13.552316666666666,Wednesday,Light Drizzle,75,93,-0.7,-3.5,1.3,3.43,0.1615055555555555,13.055330555555557,2025-04,2025,4,spring,Wednesday,Heavy Snow,False,False,False,0.5640700216486153,0.012370851497653466,False,False,False,True
3557,2025-04-10,3,68,8.9,5.3,0.0,0.0,10.564716666666667,13.620005555555554,Thursday,Cloudy,3,77,0.1,-2.5,0.0,0.0,11.742725,13.099322222222222,2025-04,2025,4,spring,Thursday,Cloudy,False,False,False,0.775676384534025,0.8964376019454782,False,True,False,False
3558,2025-04-11,51,73,9.8,6.1,0.5,0.0,5.028308333333333,13.687430555555556,Friday,Light Drizzle,3,60,2.2,-1.4,0.0,0.0,12.0,13.143086111111112,2025-04,2025,4,spring,Friday,Cloudy,False,False,False,0.36736685624990484,0.9130275719532301,False,True,False,False
3559,2025-04-12,3,70,12.6,11.0,0.0,0.0,11.051727777777778,13.754541666666666,Saturday,Cloudy,3,56,1.0,-2.4,0.0,0.0,12.006158333333332,13.186591666666668,2025-04,2025,4,spring,Saturday,Cloudy,False,False,True,0.8034966228326603,0.9104823017825554,True,True,False,False
3560,2025-04-13,3,61,15.1,12.7,0.0,0.0,12.334416666666668,13.821294444444446,Sunday,Cloudy,75,65,4.9,2.7,3.8,3.5,8.241866666666667,13.229802777777778,2025-04,2025,4,spring,Sunday,Heavy Snow,False,False,True,0.8924212356697576,0.6229772888610711,True,False,False,True
3561,2025-04-14,51,62,15.8,14.2,0.6,0.0,11.382822222222224,13.887638888888889,Monday,Light Drizzle,75,93,0.2,-2.4,3.9,13.72,3.3048611111111112,13.272694444444443,2025-04,2025,4,spring,Monday,Heavy Snow,False,False,False,0.8196369673270596,0.24899700094387603,True,False,False,True
3562,2025-04-15,51,64,16.6,14.3,0.1,0.0,10.0,13.953525,Tuesday,Light Drizzle,75,72,3.9,1.8,7.0,3.92,10.0,13.315227777777778,2025-04,2025,4,spring,Tuesday,Heavy Snow,False,False,False,0.7166647854216049,0.751019822333744,False,False,False,True
3563,2025-04-16,3,63,18.8,17.8,0.0,0.0,12.537880555555557,14.018905555555556,Wednesday,Cloudy,75,98,-1.2,-4.1,2.7,13.02,1.5227944444444446,13.357372222222224,2025-04,2025,4,spring,Wednesday,Heavy Snow,False,False,False,0.8943551624532428,0.11400404354316196,True,False,False,True
3564,2025-04-17,3,58,20.2,19.1,0.0,0.0,11.556030555555555,14.083780555555556,Thursday,Cloudy,75,77,3.0,0.8,2.9,4.06,7.21535,13.399186111111112,2025-04,2025,4,spring,Thursday,Heavy Snow,False,False,False,0.8205204923472844,0.538491662117952,True,False,False,True
3565,2025-04-18,55,82,12.9,11.3,1.1,0.0,0.0,14.148622222222222,Friday,Heavy Drizzle,75,95,0.3,-2.3,1.7,9.66,0.112275,13.44096388888889,2025-04,2025,4,spring,Friday,Heavy Snow,False,False,False,0.0,0.008353195569018177,False,False,True,True
3566,2025-04-19,61,86,9.3,7.3,6.4,0.0,0.0,14.2135,Saturday,Light Rain,73,93,-3.5,-6.8,0.0,4.62,0.2208666666666666,13.482702777777778,2025-04,2025,4,spring,Saturday,Snow,False,False,True,0.0,0.01638148302361894,False,False,True,False
3567,2025-04-20,3,72,12.4,11.3,0.0,0.0,12.713975,14.27837777777778,Sunday,Cloudy,73,78,-0.7,-3.4,0.0,0.7,7.763108333333333,13.524375,2025-04,2025,4,spring,Sunday,Snow,False,False,True,0.8904355381174641,0.5740086572084354,True,False,False,False
3568,2025-04-21,51,75,14.4,13.5,1.3,0.0,6.771780555555556,14.343208333333337,Monday,Light Drizzle,73,70,-0.3,-3.1,0.0,0.49,12.0,13.565944444444446,2025-04,2025,4,spring,Monday,Snow,False,False,False,0.47212453435665924,0.8845679745440993,False,True,True,False
3569,2025-04-22,63,77,13.5,12.5,4.4,0.0,10.82395,14.407944444444444,Tuesday,Rain,71,86,-2.4,-5.2,0.0,0.42,9.944088888888889,13.607383333333331,2025-04,2025,4,spring,Tuesday,Light Snow,False,False,False,0.751248732373729,0.7307862684024891,False,False,True,False
3570,2025-04-23,55,82,12.9,12.1,1.3,0.0,8.396011111111111,14.472544444444445,Wednesday,Heavy Drizzle,71,78,-2.1,-4.9,0.0,0.14,10.830191666666668,13.648661111111112,2025-04,2025,4,spring,Wednesday,Light Snow,False,False,False,0.5801337244698582,0.7934984668825881,False,False,True,False
3571,2025-04-24,3,67,13.0,10.2,0.0,0.0,10.986869444444446,14.536955555555556,Thursday,Cloudy,73,69,-2.0,-4.9,0.0,1.4,12.288594444444444,13.689741666666666,2025-04,2025,4,spring,Thursday,Snow,False,False,False,0.7557888859504436,0.8976498420248575,False,True,False,False
3572,2025-04-25,3,63,11.3,8.1,0.0,0.0,10.532341666666667,14.60113611111111,Friday,Cloudy,3,44,1.5,-1.4,0.0,0.0,12.099919444444444,13.7306,2025-04,2025,4,spring,Friday,Cloudy,False,False,False,0.7213371333927784,0.8812374873963588,False,True,False,False
3573,2025-04-26,1,50,10.3,6.6,0.0,0.0,13.495641666666666,14.665030555555555,Saturday,Mainly Sunny,71,59,1.9,-1.0,0.0,0.07,12.356380555555557,13.771194444444443,2025-04,2025,4,spring,Saturday,Light Snow,False,False,True,0.9202600441602292,0.8972628050096519,True,True,False,False
3574,2025-04-27,0,44,11.1,7.5,0.0,0.0,13.554936111111113,14.728591666666668,Sunday,Sunny,2,53,3.9,1.3,0.0,0.0,12.491211111111111,13.811497222222222,2025-04,2025,4,spring,Sunday,Partly Cloudy,False,True,True,0.9203144752657011,0.9044067352099369,True,True,False,False
3575,2025-04-28,3,40,14.2,11.4,0.0,0.0,13.61373888888889,14.79176111111111,Monday,Cloudy,3,39,6.4,3.6,0.0,0.0,12.563386111111113,13.851469444444446,2025-04,2025,4,spring,Monday,Cloudy,False,False,False,0.920359569535143,0.9070074594973779,True,True,False,False
3576,2025-04-29,3,51,16.0,13.8,0.0,0.0,13.672011111111113,14.854483333333333,Tuesday,Cloudy,3,66,6.0,4.0,0.0,0.0,12.360813888888888,13.891077777777776,2025-04,2025,4,spring,Tuesday,Cloudy,False,False,False,0.9203962739270263,0.8898383614742318,True,True,False,False
3577,2025-04-30,3,61,16.9,15.7,0.0,0.0,13.729694444444444,14.916705555555556,Wednesday,Cloudy,3,74,6.7,5.1,0.0,0.0,12.123080555555555,13.930288888888889,2025-04,2025,4,spring,Wednesday,Cloudy,False,False,False,0.9204240435872234,0.87026770602189,True,True,False,False
3578,2025-05-01,3,50,18.7,17.4,0.0,0.0,13.786741666666666,14.97837222222222,Thursday,Cloudy,55,87,5.0,3.3,4.5,0.0,8.649055555555556,13.969058333333331,2025-05,2025,5,spring,Thursday,Heavy Drizzle,False,False,False,0.9204432539213022,0.619158095640345,True,False,False,True
3579,2025-05-02,51,45,20.6,18.1,0.6,0.0,11.969494444444445,15.03941388888889,Friday,Light Drizzle,73,95,1.9,-0.5,11.6,0.63,2.9725444444444444,14.007355555555556,2025-05,2025,5,spring,Friday,Snow,False,False,False,0.7958750608816944,0.21221310708183477,False,False,False,True
3580,2025-05-03,51,64,15.1,13.6,0.6,0.0,10.231677777777778,15.099777777777778,Saturday,Light Drizzle,0,55,4.7,2.1,0.0,0.0,13.034075,14.04513611111111,2025-05,2025,5,spring,Saturday,Sunny,True,False,True,0.6776045269246053,0.9280134344649561,False,True,False,False
3581,2025-05-04,51,62,11.5,7.4,0.9,0.0,8.733869444444444,15.159397222222225,Sunday,Light Drizzle,2,47,5.6,3.0,0.0,0.0,12.935266666666667,14.082363888888889,2025-05,2025,5,spring,Sunday,Partly Cloudy,False,False,True,0.5761356679566011,0.9185437025152225,False,True,False,False
3582,2025-05-05,3,57,9.1,5.5,0.0,0.0,11.861011111111113,15.2182,Monday,Cloudy,3,76,4.7,2.9,0.0,0.0,13.057494444444446,14.119,2025-05,2025,5,spring,Monday,Cloudy,False,False,False,0.7793964536614786,0.9248172281637825,False,True,False,False
3583,2025-05-06,3,58,9.4,6.6,0.0,0.0,11.650466666666668,15.276127777777775,Tuesday,Cloudy,3,45,6.3,3.9,0.0,0.0,13.21985,14.15499722222222,2025-05,2025,5,spring,Tuesday,Cloudy,False,False,False,0.7626583671036474,0.9339351885739607,False,True,False,False
3584,2025-05-07,3,50,11.3,7.6,0.0,0.0,12.912330555555556,15.33316111111111,Wednesday,Cloudy,3,57,7.4,5.4,0.0,0.0,12.739147222222222,14.190416666666666,2025-05,2025,5,spring,Wednesday,Cloudy,False,False,False,0.8421179730641903,0.8977289054624111,True,True,False,False
3585,2025-05-08,3,42,11.5,8.1,0.0,0.0,8.233466666666667,15.38974722222222,Thursday,Cloudy,51,68,6.8,5.0,0.1,0.0,10.672733333333332,14.225519444444446,2025-05,2025,5,spring,Thursday,Light Drizzle,False,False,False,0.5349968747230526,0.7502526269788623,False,False,False,False
3586,2025-05-09,3,42,13.4,10.6,0.0,0.0,14.0,15.445947222222223,Friday,Cloudy,75,87,4.2,2.1,9.4,5.18,7.945655555555556,14.2603,2025-05,2025,5,spring,Friday,Heavy Snow,False,False,False,0.90638662676887,0.5571871247838794,True,False,False,True
3587,2025-05-10,51,55,14.4,11.8,0.1,0.0,11.633583333333334,15.501711111111112,Saturday,Light Drizzle,73,84,3.2,1.4,1.8,0.63,10.098775,14.294727777777776,2025-05,2025,5,spring,Saturday,Snow,False,False,True,0.7504709157555367,0.7064685076199423,False,False,False,True
